"region_city","city_name","habitantes","cnae_secao","cnae_divisao","cnae_grupo","cnae_classe","cnae_subclasse","pct_cnae_secao","pct_cnae_divisao","pct_cnae_grupo","pct_cnae_classe","pct_cnae_subclasse"
"9085",IGUATEMI,16078,21,68,141,250,364,1.00000000000000000000,0.78160919540229885057,0.49473684210526315789,0.37147102526002971768,0.27389014296463506396
"7911",TAPEJARA,16205,19,68,144,251,363,0.90476190476190476190,0.78160919540229885057,0.50526315789473684211,0.37295690936106983655,0.27313769751693002257
"7455",BITURUNA,16389,20,67,147,244,363,0.95238095238095238095,0.77011494252873563218,0.51578947368421052632,0.36255572065378900446,0.27313769751693002257
"3841",RIO REAL,40732,19,61,141,242,363,0.90476190476190476190,0.70114942528735632184,0.49473684210526315789,0.35958395245170876672,0.27313769751693002257
"7221",URUPES,13809,19,66,139,252,363,0.90476190476190476190,0.75862068965517241379,0.48771929824561403509,0.37444279346210995542,0.27313769751693002257
"7195",TORRINHA,10010,20,67,145,258,362,0.95238095238095238095,0.77011494252873563218,0.50877192982456140351,0.38335809806835066865,0.27238525206922498119
"8975",SALTO DO JACUI,12449,20,69,147,246,362,0.95238095238095238095,0.79310344827586206897,0.51578947368421052632,0.36552748885586924220,0.27238525206922498119
"9681",INDIARA,15611,19,64,141,255,362,0.90476190476190476190,0.73563218390804597701,0.49473684210526315789,0.37890044576523031204,0.27238525206922498119
"8501",AGUDO,16461,19,66,149,247,362,0.90476190476190476190,0.75862068965517241379,0.52280701754385964912,0.36701337295690936107,0.27238525206922498119
"8989",ARAPUTANGA,16822,20,67,146,251,362,0.95238095238095238095,0.77011494252873563218,0.51228070175438596491,0.37295690936106983655,0.27238525206922498119
"5393",TURMALINA,19964,19,65,142,250,362,0.90476190476190476190,0.74712643678160919540,0.49824561403508771930,0.37147102526002971768,0.27238525206922498119
"1267",PINDORETAMA,20567,20,69,149,258,361,0.95238095238095238095,0.79310344827586206897,0.52280701754385964912,0.38335809806835066865,0.27163280662151993980
"7649",JOAQUIM TAVORA,11908,19,64,138,249,361,0.90476190476190476190,0.73563218390804597701,0.48421052631578947368,0.36998514115898959881,0.27163280662151993980
"3065",ALUMINIO,18628,20,68,143,245,361,0.95238095238095238095,0.78160919540229885057,0.50175438596491228070,0.36404160475482912333,0.27163280662151993980
"3293",MADRE DE DEUS,21093,18,65,148,253,361,0.85714285714285714286,0.74712643678160919540,0.51929824561403508772,0.37592867756315007429,0.27163280662151993980
"629",NOVO REPARTIMENTO,75919,19,61,143,254,361,0.90476190476190476190,0.70114942528735632184,0.50175438596491228070,0.37741456166419019316,0.27163280662151993980
"8111",GOVERNADOR CELSO RAMOS,14471,20,63,139,246,361,0.95238095238095238095,0.72413793103448275862,0.48771929824561403509,0.36552748885586924220,0.27163280662151993980
"3845",RUY BARBOSA,30814,20,68,148,254,361,0.95238095238095238095,0.78160919540229885057,0.51929824561403508772,0.37741456166419019316,0.27163280662151993980
"6677",MARACAI,14002,19,66,145,247,361,0.90476190476190476190,0.75862068965517241379,0.50877192982456140351,0.36701337295690936107,0.27163280662151993980
"8003",AGROLANDIA,10864,19,67,148,251,361,0.90476190476190476190,0.77011494252873563218,0.51929824561403508772,0.37295690936106983655,0.27163280662151993980
"6519",IPAUSSU,14971,20,63,139,248,361,0.95238095238095238095,0.72413793103448275862,0.48771929824561403509,0.36849925705794947994,0.27163280662151993980
"8617",CRISSIUMAL,13448,20,68,143,250,360,0.95238095238095238095,0.78160919540229885057,0.50175438596491228070,0.37147102526002971768,0.27088036117381489842
"4671",ITAPEVA,9783,20,71,156,259,360,0.95238095238095238095,0.81609195402298850575,0.54736842105263157895,0.38484398216939078752,0.27088036117381489842
"9621",TOCANTINOPOLIS,22870,20,65,141,247,360,0.95238095238095238095,0.74712643678160919540,0.49473684210526315789,0.36701337295690936107,0.27088036117381489842
"8329",SAO JOSE DO CEDRO,13829,19,66,139,249,360,0.90476190476190476190,0.75862068965517241379,0.48771929824561403509,0.36998514115898959881,0.27088036117381489842
"7213",UCHOA,10110,19,65,147,251,359,0.90476190476190476190,0.74712643678160919540,0.51578947368421052632,0.37295690936106983655,0.27012791572610985704
"3943",UBAITABA,19056,19,63,142,241,359,0.90476190476190476190,0.72413793103448275862,0.49824561403508771930,0.35809806835066864785,0.27012791572610985704
"8819",ROCA SALES,11393,19,64,143,259,359,0.90476190476190476190,0.73563218390804597701,0.50175438596491228070,0.38484398216939078752,0.27012791572610985704
"8195",LONTRAS,12130,19,63,143,248,358,0.90476190476190476190,0.72413793103448275862,0.50175438596491228070,0.36849925705794947994,0.26937547027840481565
"2489",NAZARE DA MATA,32471,20,67,141,251,357,0.95238095238095238095,0.77011494252873563218,0.49473684210526315789,0.37295690936106983655,0.26862302483069977427
"6233",BOA ESPERANCA DO SUL,14923,20,67,145,252,357,0.95238095238095238095,0.77011494252873563218,0.50877192982456140351,0.37444279346210995542,0.26862302483069977427
"5549",BALNEARIO BARRA DO SUL,10795,20,71,147,254,357,0.95238095238095238095,0.81609195402298850575,0.51578947368421052632,0.37741456166419019316,0.26862302483069977427
"8033",ASCURRA,7934,20,69,150,250,357,0.95238095238095238095,0.79310344827586206897,0.52631578947368421053,0.37147102526002971768,0.26862302483069977427
"8825",RONDA ALTA,10601,20,69,142,256,357,0.95238095238095238095,0.79310344827586206897,0.49824561403508771930,0.38038632986627043091,0.26862302483069977427
"6559",ITAPUI,13992,19,66,141,250,356,0.90476190476190476190,0.75862068965517241379,0.49473684210526315789,0.37147102526002971768,0.26787057938299473288
"1441",JAGUARUANA,33705,20,66,146,253,356,0.95238095238095238095,0.75862068965517241379,0.51228070175438596491,0.37592867756315007429,0.26787057938299473288
"2959",ESTIVA GERBI,11304,20,66,148,242,356,0.95238095238095238095,0.75862068965517241379,0.51929824561403508772,0.35958395245170876672,0.26787057938299473288
"3723",MEDEIROS NETO,22688,20,62,139,247,356,0.95238095238095238095,0.71264367816091954023,0.48771929824561403509,0.36701337295690936107,0.26787057938299473288
"6505",IGARATA,9534,20,72,153,249,356,0.95238095238095238095,0.82758620689655172414,0.53684210526315789474,0.36998514115898959881,0.26787057938299473288
"7267",TARUMA,15000,19,64,140,242,356,0.90476190476190476190,0.73563218390804597701,0.49122807017543859649,0.35958395245170876672,0.26787057938299473288
"8085",CORONEL FREITAS,9981,20,71,150,258,356,0.95238095238095238095,0.81609195402298850575,0.52631578947368421053,0.38335809806835066865,0.26787057938299473288
"8751",MOSTARDAS,12804,20,65,141,246,356,0.95238095238095238095,0.74712643678160919540,0.49473684210526315789,0.36552748885586924220,0.26787057938299473288
"9153",ROSARIO OESTE,17151,19,67,145,249,356,0.90476190476190476190,0.77011494252873563218,0.50877192982456140351,0.36998514115898959881,0.26787057938299473288
"9757",SONORA,19274,20,68,146,240,355,0.95238095238095238095,0.78160919540229885057,0.51228070175438596491,0.35661218424962852897,0.26711813393528969150
"399",URUARA,45476,19,64,143,251,355,0.90476190476190476190,0.73563218390804597701,0.50175438596491228070,0.37295690936106983655,0.26711813393528969150
"1765",NOVA CRUZ,37343,20,64,140,241,355,0.95238095238095238095,0.73563218390804597701,0.49122807017543859649,0.35809806835066864785,0.26711813393528969150
"4229",CAMPOS ALTOS,15461,19,68,149,251,355,0.90476190476190476190,0.78160919540229885057,0.52280701754385964912,0.37295690936106983655,0.26711813393528969150
"9381",GUAPO,14209,20,65,141,245,355,0.95238095238095238095,0.74712643678160919540,0.49473684210526315789,0.36404160475482912333,0.26711813393528969150
"261",MAUES,63905,19,67,146,249,355,0.90476190476190476190,0.77011494252873563218,0.51228070175438596491,0.36998514115898959881,0.26711813393528969150
"8527",ARVOREZINHA,10424,20,69,143,243,355,0.95238095238095238095,0.79310344827586206897,0.50175438596491228070,0.36106983655274888559,0.26711813393528969150
"1573",UBAJARA,34792,20,67,143,255,355,0.95238095238095238095,0.77011494252873563218,0.50175438596491228070,0.37890044576523031204,0.26711813393528969150
"6237",BOFETE,11730,20,62,136,240,355,0.95238095238095238095,0.71264367816091954023,0.47719298245614035088,0.35661218424962852897,0.26711813393528969150
"6557",ITAPORANGA,15149,20,63,131,236,355,0.95238095238095238095,0.72413793103448275862,0.45964912280701754386,0.35066864784546805349,0.26711813393528969150
"6379",DIVINOLANDIA,11146,20,65,143,240,355,0.95238095238095238095,0.74712643678160919540,0.50175438596491228070,0.35661218424962852897,0.26711813393528969150
"5651",ICONHA,13860,20,65,142,248,355,0.95238095238095238095,0.74712643678160919540,0.49824561403508771930,0.36849925705794947994,0.26711813393528969150
"8761",NOVA BASSANO,9916,20,68,143,240,355,0.95238095238095238095,0.78160919540229885057,0.50175438596491228070,0.35661218424962852897,0.26711813393528969150
"6705",MIRANTE DO PARANAPANEMA,18259,20,64,137,241,355,0.95238095238095238095,0.73563218390804597701,0.48070175438596491228,0.35809806835066864785,0.26711813393528969150
"7101",SAO LUIS DO PARAITINGA,10687,20,68,138,241,354,0.95238095238095238095,0.78160919540229885057,0.48421052631578947368,0.35809806835066864785,0.26636568848758465011
"4843",MIRAI,15014,20,68,151,255,354,0.95238095238095238095,0.78160919540229885057,0.52982456140350877193,0.37890044576523031204,0.26636568848758465011
"8613",CONSTANTINA,9911,19,66,138,248,354,0.90476190476190476190,0.75862068965517241379,0.48421052631578947368,0.36849925705794947994,0.26636568848758465011
"4357",CONGONHAL,11950,19,66,142,256,353,0.90476190476190476190,0.75862068965517241379,0.49824561403508771930,0.38038632986627043091,0.26561324303987960873
"493",MOJU,82094,20,68,146,243,353,0.95238095238095238095,0.78160919540229885057,0.51228070175438596491,0.36106983655274888559,0.26561324303987960873
"6809",PANORAMA,15777,21,68,141,239,353,1.00000000000000000000,0.78160919540229885057,0.49473684210526315789,0.35512630014858841010,0.26561324303987960873
"9807",ITAQUIRAI,21142,19,63,144,244,353,0.90476190476190476190,0.72413793103448275862,0.50526315789473684211,0.36255572065378900446,0.26561324303987960873
"9091",ITIQUIRA,13345,20,70,147,242,353,0.95238095238095238095,0.80459770114942528736,0.51578947368421052632,0.35958395245170876672,0.26561324303987960873
"4349",CONCEICAO DO MATO DENTRO,17842,19,66,146,234,353,0.90476190476190476190,0.75862068965517241379,0.51228070175438596491,0.34769687964338781575,0.26561324303987960873
"9235",ARAGOIANIA,10308,20,63,140,251,353,0.95238095238095238095,0.72413793103448275862,0.49122807017543859649,0.37295690936106983655,0.26561324303987960873
"4081",ARCEBURGO,10772,20,68,145,253,353,0.95238095238095238095,0.78160919540229885057,0.50877192982456140351,0.37592867756315007429,0.26561324303987960873
"5445",SALTINHO,8286,19,64,143,238,352,0.90476190476190476190,0.73563218390804597701,0.50175438596491228070,0.35364041604754829123,0.26486079759217456734
"4753",LAJINHA,19923,19,66,138,241,352,0.90476190476190476190,0.75862068965517241379,0.48421052631578947368,0.35809806835066864785,0.26486079759217456734
"1581",VARZEA ALEGRE,40721,19,66,145,253,352,0.90476190476190476190,0.75862068965517241379,0.50877192982456140351,0.37592867756315007429,0.26486079759217456734
"7957",CEU AZUL,11765,19,69,146,257,352,0.90476190476190476190,0.79310344827586206897,0.51228070175438596491,0.38187221396731054978,0.26486079759217456734
"7919",TERRA RICA,16789,19,70,148,246,351,0.90476190476190476190,0.80459770114942528736,0.51929824561403508772,0.36552748885586924220,0.26410835214446952596
"4213",CAMBUQUIRA,12814,19,66,147,248,351,0.90476190476190476190,0.75862068965517241379,0.51578947368421052632,0.36849925705794947994,0.26410835214446952596
"6751",NEVES PAULISTA,8930,18,66,145,256,351,0.85714285714285714286,0.75862068965517241379,0.50877192982456140351,0.38038632986627043091,0.26410835214446952596
"5109",RIO PARANAIBA,12313,19,66,144,244,350,0.90476190476190476190,0.75862068965517241379,0.50526315789473684211,0.36255572065378900446,0.26335590669676448457
"8157",ITA,6169,20,71,148,247,350,0.95238095238095238095,0.81609195402298850575,0.51929824561403508772,0.36701337295690936107,0.26335590669676448457
"8317",SAO DOMINGOS,9445,20,69,149,247,350,0.95238095238095238095,0.79310344827586206897,0.52280701754385964912,0.36701337295690936107,0.26335590669676448457
"3713",MARAGOGIPE,44677,20,68,142,242,350,0.95238095238095238095,0.78160919540229885057,0.49824561403508771930,0.35958395245170876672,0.26335590669676448457
"7475",CAMPINA DA LAGOA,14202,19,63,139,236,350,0.90476190476190476190,0.72413793103448275862,0.48771929824561403509,0.35066864784546805349,0.26335590669676448457
"7123",SARAPUI,10285,20,63,136,237,350,0.95238095238095238095,0.72413793103448275862,0.47719298245614035088,0.35215453194650817236,0.26335590669676448457
"9525",PEDRO AFONSO,13578,20,63,135,241,350,0.95238095238095238095,0.72413793103448275862,0.47368421052631578947,0.35809806835066864785,0.26335590669676448457
"7965",NOVA AURORA,10472,19,61,137,240,349,0.90476190476190476190,0.70114942528735632184,0.48070175438596491228,0.35661218424962852897,0.26260346124905944319
"6851",PEREIRAS,8668,20,70,144,242,349,0.95238095238095238095,0.80459770114942528736,0.50526315789473684211,0.35958395245170876672,0.26260346124905944319
"7743",PARANACITY,11472,19,69,141,239,349,0.90476190476190476190,0.79310344827586206897,0.49473684210526315789,0.35512630014858841010,0.26260346124905944319
"8603",CHAPADA,9269,20,68,145,255,349,0.95238095238095238095,0.78160919540229885057,0.50877192982456140351,0.37890044576523031204,0.26260346124905944319
"2633",ITAPISSUMA,26651,20,67,140,238,349,0.95238095238095238095,0.77011494252873563218,0.49122807017543859649,0.35364041604754829123,0.26260346124905944319
"4477",ENTRE RIOS DE MINAS,15298,19,65,138,233,348,0.90476190476190476190,0.74712643678160919540,0.48421052631578947368,0.34621099554234769688,0.26185101580135440181
"2969",ILHA COMPRIDA,11166,19,65,136,239,348,0.90476190476190476190,0.74712643678160919540,0.47719298245614035088,0.35512630014858841010,0.26185101580135440181
"4817",MATIPO,18908,20,65,142,245,348,0.95238095238095238095,0.74712643678160919540,0.49824561403508771930,0.36404160475482912333,0.26185101580135440181
"6881",PIRANGI,11417,20,68,137,233,348,0.95238095238095238095,0.78160919540229885057,0.48070175438596491228,0.34621099554234769688,0.26185101580135440181
"9201",ABADIANIA,20042,20,66,144,247,348,0.95238095238095238095,0.75862068965517241379,0.50526315789473684211,0.36701337295690936107,0.26185101580135440181
"6235",BOCAINA,12329,19,64,136,240,348,0.90476190476190476190,0.73563218390804597701,0.47719298245614035088,0.35661218424962852897,0.26185101580135440181
"769",COROATA,65296,20,65,148,245,348,0.95238095238095238095,0.74712643678160919540,0.51929824561403508772,0.36404160475482912333,0.26185101580135440181
"8215",MONDAI,11742,20,67,149,243,348,0.95238095238095238095,0.77011494252873563218,0.52280701754385964912,0.36106983655274888559,0.26185101580135440181
"8043",BENEDITO NOVO,11652,20,67,149,248,348,0.95238095238095238095,0.77011494252873563218,0.52280701754385964912,0.36849925705794947994,0.26185101580135440181
"733",BARREIRINHAS,62528,19,60,142,237,348,0.90476190476190476190,0.68965517241379310345,0.49824561403508771930,0.35215453194650817236,0.26185101580135440181
"4973",PEDRA AZUL,24324,19,66,146,238,348,0.90476190476190476190,0.75862068965517241379,0.51228070175438596491,0.35364041604754829123,0.26185101580135440181
"6445",GUAICARA,12168,18,62,139,247,347,0.85714285714285714286,0.71264367816091954023,0.48771929824561403509,0.36701337295690936107,0.26109857035364936042
"7901",SENGES,19327,19,63,145,237,347,0.90476190476190476190,0.72413793103448275862,0.50877192982456140351,0.35215453194650817236,0.26109857035364936042
"7831",SABAUDIA,6827,20,68,145,254,347,0.95238095238095238095,0.78160919540229885057,0.50877192982456140351,0.37741456166419019316,0.26109857035364936042
"8189",LAURO MULLER,15244,20,69,145,253,347,0.95238095238095238095,0.79310344827586206897,0.50877192982456140351,0.37592867756315007429,0.26109857035364936042
"5817",CAMBUCI,15505,20,65,141,239,347,0.95238095238095238095,0.74712643678160919540,0.49473684210526315789,0.35512630014858841010,0.26109857035364936042
"1599",PARAIPABA,32744,19,62,139,241,347,0.90476190476190476190,0.71264367816091954023,0.48771929824561403509,0.35809806835066864785,0.26109857035364936042
"1681",GOIANINHA,26328,20,66,147,238,347,0.95238095238095238095,0.75862068965517241379,0.51578947368421052632,0.35364041604754829123,0.26109857035364936042
"3459",COARACI,16993,20,63,140,246,347,0.95238095238095238095,0.72413793103448275862,0.49122807017543859649,0.36552748885586924220,0.26109857035364936042
"8469",MISSAL,10702,19,66,143,245,347,0.90476190476190476190,0.75862068965517241379,0.50175438596491228070,0.36404160475482912333,0.26109857035364936042
"753",CAROLINA,24322,20,67,144,245,347,0.95238095238095238095,0.77011494252873563218,0.50526315789473684211,0.36404160475482912333,0.26109857035364936042
"2341",BOM CONSELHO,48554,19,65,143,241,346,0.90476190476190476190,0.74712643678160919540,0.50175438596491228070,0.35809806835066864785,0.26034612490594431904
"523",SALINOPOLIS,40675,19,64,142,237,346,0.90476190476190476190,0.73563218390804597701,0.49824561403508771930,0.35215453194650817236,0.26034612490594431904
"105",BRASILEIA,26278,21,63,136,243,346,1.00000000000000000000,0.72413793103448275862,0.47719298245614035088,0.36106983655274888559,0.26034612490594431904
"9293",CAMPINORTE,12626,20,64,138,244,346,0.95238095238095238095,0.73563218390804597701,0.48421052631578947368,0.36255572065378900446,0.26034612490594431904
"3445",CASTRO ALVES,26264,20,69,143,240,346,0.95238095238095238095,0.79310344827586206897,0.50175438596491228070,0.35661218424962852897,0.26034612490594431904
"9577",SANTA BARBARA DE GOIAS,6560,20,66,144,246,346,0.95238095238095238095,0.75862068965517241379,0.50526315789473684211,0.36552748885586924220,0.26034612490594431904
"2039",ITABAIANA,24477,19,63,140,237,346,0.90476190476190476190,0.72413793103448275862,0.49122807017543859649,0.35215453194650817236,0.26034612490594431904
"7761",PIEN,12746,19,69,143,238,346,0.90476190476190476190,0.79310344827586206897,0.50175438596491228070,0.35364041604754829123,0.26034612490594431904
"8837",SANTA BARBARA DO SUL,7994,19,69,146,237,346,0.90476190476190476190,0.79310344827586206897,0.51228070175438596491,0.35215453194650817236,0.26034612490594431904
"9873",BRASNORTE,19695,19,65,141,233,345,0.90476190476190476190,0.74712643678160919540,0.49473684210526315789,0.34621099554234769688,0.25959367945823927765
"3697",MACAUBAS,49826,20,65,142,230,345,0.95238095238095238095,0.74712643678160919540,0.49824561403508771930,0.34175334323922734027,0.25959367945823927765
"73",CHAPADAO DO CEU,10167,20,65,133,228,345,0.95238095238095238095,0.74712643678160919540,0.46666666666666666667,0.33878157503714710253,0.25959367945823927765
"4055",ANDRELANDIA,12224,19,65,137,235,345,0.90476190476190476190,0.74712643678160919540,0.48070175438596491228,0.34918276374442793462,0.25959367945823927765
"5033",POCO FUNDO,16791,20,65,143,236,345,0.95238095238095238095,0.74712643678160919540,0.50175438596491228070,0.35066864784546805349,0.25959367945823927765
"6935",QUATA,14109,19,67,138,228,345,0.90476190476190476190,0.77011494252873563218,0.48421052631578947368,0.33878157503714710253,0.25959367945823927765
"3163",ITAPORANGA D AJUDA,34356,20,71,153,246,345,0.95238095238095238095,0.81609195402298850575,0.53684210526315789474,0.36552748885586924220,0.25959367945823927765
"4017",AGUAS FORMOSAS,19207,19,65,142,241,345,0.90476190476190476190,0.74712643678160919540,0.49824561403508771930,0.35809806835066864785,0.25959367945823927765
"6725",MONTE ALEGRE DO SUL,8038,20,64,140,248,345,0.95238095238095238095,0.73563218390804597701,0.49122807017543859649,0.36849925705794947994,0.25959367945823927765
"1305",ACOPIARA,54270,20,64,134,236,345,0.95238095238095238095,0.73563218390804597701,0.47017543859649122807,0.35066864784546805349,0.25959367945823927765
"7837",SALTO DO LONTRA,14785,19,64,134,234,344,0.90476190476190476190,0.73563218390804597701,0.47017543859649122807,0.34769687964338781575,0.25884123401053423627
"8787",PEDRO OSORIO,7730,20,68,138,232,344,0.95238095238095238095,0.78160919540229885057,0.48421052631578947368,0.34472511144130757801,0.25884123401053423627
"7499",CENTENARIO DO SUL,10827,19,63,137,249,344,0.90476190476190476190,0.72413793103448275862,0.48070175438596491228,0.36998514115898959881,0.25884123401053423627
"4749",LAGOA FORMOSA,18052,19,63,140,246,343,0.90476190476190476190,0.72413793103448275862,0.49122807017543859649,0.36552748885586924220,0.25808878856282919488
"6987",ROSEIRA,10712,20,65,140,248,343,0.95238095238095238095,0.74712643678160919540,0.49122807017543859649,0.36849925705794947994,0.25808878856282919488
"7617",ITAPEJARA D OESTE,11964,20,66,137,238,343,0.95238095238095238095,0.75862068965517241379,0.48070175438596491228,0.35364041604754829123,0.25808878856282919488
"949",VIANA,52441,18,67,147,244,343,0.85714285714285714286,0.77011494252873563218,0.51578947368421052632,0.36255572065378900446,0.25808878856282919488
"1515",PENTECOSTE,37751,19,66,143,242,343,0.90476190476190476190,0.75862068965517241379,0.50175438596491228070,0.35958395245170876672,0.25808878856282919488
"153",SENADOR GUIOMARD,23024,21,69,150,245,342,1.00000000000000000000,0.79310344827586206897,0.52631578947368421053,0.36404160475482912333,0.25733634311512415350
"1763",NISIA FLORESTA,27602,20,66,144,244,342,0.95238095238095238095,0.75862068965517241379,0.50526315789473684211,0.36255572065378900446,0.25733634311512415350
"9641",VIANOPOLIS,13863,20,66,142,239,342,0.95238095238095238095,0.75862068965517241379,0.49824561403508771930,0.35512630014858841010,0.25733634311512415350
"2525",POMBOS,27091,20,63,143,238,342,0.95238095238095238095,0.72413793103448275862,0.50175438596491228070,0.35364041604754829123,0.25733634311512415350
"7329",TRES CACHOEIRAS,11053,20,67,139,234,342,0.95238095238095238095,0.77011494252873563218,0.48771929824561403509,0.34769687964338781575,0.25733634311512415350
"6405",ESTRELA D OESTE,8419,19,64,141,244,342,0.90476190476190476190,0.73563218390804597701,0.49473684210526315789,0.36255572065378900446,0.25733634311512415350
"9287",CAIAPONIA,18913,20,62,133,238,342,0.95238095238095238095,0.71264367816091954023,0.46666666666666666667,0.35364041604754829123,0.25733634311512415350
"8797",PLANALTO,10084,20,65,143,243,342,0.95238095238095238095,0.74712643678160919540,0.50175438596491228070,0.36106983655274888559,0.25733634311512415350
"2789",MARAGOGI,32704,20,67,149,235,342,0.95238095238095238095,0.77011494252873563218,0.52280701754385964912,0.34918276374442793462,0.25733634311512415350
"3353",BARRA,53578,20,67,142,234,342,0.95238095238095238095,0.77011494252873563218,0.49824561403508771930,0.34769687964338781575,0.25733634311512415350
"501",OBIDOS,52137,19,64,143,240,341,0.90476190476190476190,0.73563218390804597701,0.50175438596491228070,0.35661218424962852897,0.25658389766741911211
"8153",IRANI,10419,20,65,142,240,341,0.95238095238095238095,0.74712643678160919540,0.49824561403508771930,0.35661218424962852897,0.25658389766741911211
"7459",BOCAIUVA DO SUL,12944,19,69,143,240,341,0.90476190476190476190,0.79310344827586206897,0.50175438596491228070,0.35661218424962852897,0.25658389766741911211
"1417",IPU,41964,20,67,140,233,341,0.95238095238095238095,0.77011494252873563218,0.49122807017543859649,0.34621099554234769688,0.25658389766741911211
"8365",TROMBUDO CENTRAL,7360,19,66,140,241,340,0.90476190476190476190,0.75862068965517241379,0.49122807017543859649,0.35809806835066864785,0.25583145221971407073
"1401",GUARACIABA DO NORTE,40642,20,66,147,240,340,0.95238095238095238095,0.75862068965517241379,0.51578947368421052632,0.35661218424962852897,0.25583145221971407073
"3115",BOQUIM,26816,19,63,147,248,340,0.90476190476190476190,0.72413793103448275862,0.51578947368421052632,0.36849925705794947994,0.25583145221971407073
"954",BALNEARIO PINHAL,14068,20,65,139,237,340,0.95238095238095238095,0.74712643678160919540,0.48771929824561403509,0.35215453194650817236,0.25583145221971407073
"1109",JOSE DE FREITAS,39208,19,64,143,245,340,0.90476190476190476190,0.73563218390804597701,0.50175438596491228070,0.36404160475482912333,0.25583145221971407073
"1583",VICOSA DO CEARA,60889,20,64,145,238,340,0.95238095238095238095,0.73563218390804597701,0.50877192982456140351,0.35364041604754829123,0.25583145221971407073
"2607",TORITAMA,45219,19,61,133,234,339,0.90476190476190476190,0.70114942528735632184,0.46666666666666666667,0.34769687964338781575,0.25507900677200902935
"3315",ALCOBACA,22470,20,67,144,239,339,0.95238095238095238095,0.77011494252873563218,0.50526315789473684211,0.35512630014858841010,0.25507900677200902935
"4715",JEQUITINHONHA,25391,19,64,138,227,339,0.90476190476190476190,0.73563218390804597701,0.48421052631578947368,0.33729569093610698366,0.25507900677200902935
"9893",NOVA OLIMPIA,20301,19,67,146,240,339,0.90476190476190476190,0.77011494252873563218,0.51228070175438596491,0.35661218424962852897,0.25507900677200902935
"9477",MOZARLANDIA,15659,20,67,144,237,339,0.95238095238095238095,0.77011494252873563218,0.50526315789473684211,0.35215453194650817236,0.25507900677200902935
"2999",CAMPINA DO MONTE ALEGRE,6024,19,65,137,232,339,0.90476190476190476190,0.74712643678160919540,0.48070175438596491228,0.34472511144130757801,0.25507900677200902935
"9933",MONTIVIDIU,13396,19,67,142,237,339,0.90476190476190476190,0.77011494252873563218,0.49824561403508771930,0.35215453194650817236,0.25507900677200902935
"4439",DIVINO,19931,19,64,143,237,339,0.90476190476190476190,0.73563218390804597701,0.50175438596491228070,0.35215453194650817236,0.25507900677200902935
"5235",SAO GONCALO DO PARA,12411,20,65,141,247,339,0.95238095238095238095,0.74712643678160919540,0.49473684210526315789,0.36701337295690936107,0.25507900677200902935
"6911",PORANGABA,9925,20,66,136,233,339,0.95238095238095238095,0.75862068965517241379,0.47719298245614035088,0.34621099554234769688,0.25507900677200902935
"766",SOORETAMA,30070,20,64,142,245,338,0.95238095238095238095,0.73563218390804597701,0.49824561403508771930,0.36404160475482912333,0.25432656132430398796
"2923",QUATIS,14302,20,67,134,227,338,0.95238095238095238095,0.77011494252873563218,0.47017543859649122807,0.33729569093610698366,0.25432656132430398796
"445",CAPITAO POCO,54303,20,66,142,240,338,0.95238095238095238095,0.75862068965517241379,0.49824561403508771930,0.35661218424962852897,0.25432656132430398796
"9213",ALVORADA,8412,20,59,134,236,338,0.95238095238095238095,0.67816091954022988506,0.47017543859649122807,0.35066864784546805349,0.25432656132430398796
"3881",SAO FELIPE,21074,20,65,139,244,338,0.95238095238095238095,0.74712643678160919540,0.48771929824561403509,0.36255572065378900446,0.25432656132430398796
"9349",EDEIA,12372,20,64,131,228,338,0.95238095238095238095,0.73563218390804597701,0.45964912280701754386,0.33878157503714710253,0.25432656132430398796
"5341",SERRO,20966,19,64,137,229,338,0.90476190476190476190,0.73563218390804597701,0.48070175438596491228,0.34026745913818722140,0.25432656132430398796
"7065",SANTO ANTONIO DO PINHAL,6811,20,64,135,230,338,0.95238095238095238095,0.73563218390804597701,0.47368421052631578947,0.34175334323922734027,0.25432656132430398796
"9497",NOVA VENEZA,9853,19,65,134,237,338,0.90476190476190476190,0.74712643678160919540,0.47017543859649122807,0.35215453194650817236,0.25432656132430398796
"1073",ESPERANTINA,39737,18,60,135,232,338,0.85714285714285714286,0.68965517241379310345,0.47368421052631578947,0.34472511144130757801,0.25432656132430398796
"5067",PRESIDENTE OLEGARIO,19573,19,63,143,241,338,0.90476190476190476190,0.72413793103448275862,0.50175438596491228070,0.35809806835066864785,0.25432656132430398796
"7153",TABAPUA,12407,20,65,136,228,338,0.95238095238095238095,0.74712643678160919540,0.47719298245614035088,0.33878157503714710253,0.25432656132430398796
"7673",MAMBORE,13132,19,66,140,242,337,0.90476190476190476190,0.75862068965517241379,0.49122807017543859649,0.35958395245170876672,0.25357411587659894658
"813",LAGO DA PEDRA,50266,19,60,137,231,337,0.90476190476190476190,0.68965517241379310345,0.48070175438596491228,0.34323922734026745914,0.25357411587659894658
"9211",ALTO PARAISO DE GOIAS,7624,20,68,147,231,337,0.95238095238095238095,0.78160919540229885057,0.51578947368421052632,0.34323922734026745914,0.25357411587659894658
"9523",PARAUNA,10988,20,62,140,232,337,0.95238095238095238095,0.71264367816091954023,0.49122807017543859649,0.34472511144130757801,0.25357411587659894658
"3953",URUCUCA,20519,20,67,141,239,337,0.95238095238095238095,0.77011494252873563218,0.49473684210526315789,0.35512630014858841010,0.25357411587659894658
